© 2000-2026 QIAGEN. All rights reserved.

Analysis Details for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C2C4_vs_MPV_lfc
Workspace	My Projects
Project	KKH_SCpops_tagseq
Analysis	matched_F_C2C4_vs_MPV_lfc
Date	Mon Aug 10 09:12:32 PDT 2026
Analysis ID	43603414

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.1
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
(confidence = Experimentally Observed) AND
(data sources = An Open Access Database of Genome-wide Association Results OR BIND OR BioGRID OR Catalogue Of Somatic Mutations In Cancer (COSMIC) OR Chemical Carcinogenesis Research Information System (CCRIS) OR Clinical Genome Resource (ClinGen) OR ClinicalTrials.gov OR ClinVar OR Cognia OR DIP OR DrugBank OR Gene Ontology (GO) OR GVK Biosciences OR Hazardous Substances Data Bank (HSDB) OR HumanCyc OR Ingenuity Expert Findings OR Ingenuity ExpertAssist Findings OR IntAct OR Interactome studies OR MIPS OR miRBase OR miRecords OR Mouse Genome Database (MGD) OR Obesity Gene Map Database OR Online Mendelian Inheritance in Man (OMIM) OR Reactome OR TarBase OR TargetScan Human OR TargetScan Mouse)

Canonical Pathways for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C2C4_vs_MPV_lfc
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
CCL16	cytokine	 	3	 	 	0.069	2.78E-28	4.61E-02	ADAR,AKT (family),BATF,BCL2,BCR-ABL1,CALMODULIN (family),CCL16,CCR2,CDC42,CDKN1B,EGFR,ERBB2,ERK (family),ERK1/2 (family),FOXP3,GAB2,GTF2I,HOXA10,HRAS,IFNG,IFNGR1,IL4,IRF8,IRS1,IRS2,JAK1,JAK2,LEPR,MAPK14,NFKB1,P38 MAPK (family),PI3K (complex),PPARG,PTPN11,PTPN6,RAC1,RAF1,RAPGEF1,RAR (family),RAS (family),RELA,RHOA,SP1,STAT4,STAT4 DIMER (complex),STAT5B,STAT6,TGM2	ABLIM1,ADGRG1,ADH5,AFAP1-AS1,AGO2,AGPAT1,AGTRAP,AKR1C1,AKR1C2,ALCAM,ALG3,AMIGO2,ANO1,AQP3,ARPP19,ATP5F1C,ATP5F1D,ATP5MC3,ATP5PB,AURKB,BANF1,BCAM,BCAT1,BCYRN1,BDH1,BSG,CALR,CBX3,CCNA1,CCND1,CCNG1,CD276,CDC42EP1,CDKN1A,CFL1,CHPT1,CKB,CLCN3,CLDN1,CNN2,COL12A1,COX6C,COX7B,COXFA4,CSRP2,CTSB,DAAM1,DHCR24,DIAPH1,DLAT,DSP,ECI2,EEF1A1,EGLN1,EGR1,EIF3D,ENO1,EPHA2,EPHX1,FABP4,FADD,FAM25A,FASN,FBL,FDX1,FERMT1,FKBP2,FLRT2,FSTL3,FYB1,G6PD,GAPDH,GLG1,GLTP,GLUD1,GNB4,GNL1,GPAA1,GSN,GTF3A,H1-0,H1-4,H2AC20,H2AZ1,H3-3B,HIP1R,HM13,HNRNPA1,HNRNPA3,HNRNPF,HNRNPH1,HNRNPL,HSF1,HSPA1A,HSPA8,HSPE1,ICMT,INHBB,ITM2B,JUP,KLF5,KRT4,LAMA3,LAMC1,LAPTM4A,LCP1,LGMN,LSR,MAPK9,MAZ,MCM2,MCM8,MDH1,METAP2,MGST1,MINK1,MLXIP,MT1E,MYH9,NAP1L1,NAPRT,NDUFA11,NDUFA13,NDUFA5,NDUFB1,NDUFB4,NDUFB8,NDUFV1,NECTIN1,NFRKB,NOC2L,NOP56,ORC3,PABPC1,PAK1,PCDH7,PCYOX1,PDLIM1,PERP,PES1,PFN1,PLEC,PLOD1,PLOD3,PMEPA1,PNPLA2,POLR2J2/POLR2J3,POLR2L,PPP3CA,PRDX3,PRKCA,PRMT5,PRNP,PSMA2,PSMA3,PSMA6,PSMB3,PSMB4,PSMB6,PVR,PYGB,RFC5,RHOD,RPL23A,RPL30,RPL37,RPLP1,RPS14,RPS19,RRBP1,S100A6,SEC11A,SEMA3C,SERBP1,SERTAD1,SETD5,SFN,SLC20A1,SLC25A5,SLC39A4,SNRPA,SNRPB2,SNRPG,SP3,SPTAN1,STMN1,STT3A,SUB1,TAPBP,TCOF1,TES,TGFBI,TIMP3,TLE1,TMEM50B,TMSB10,TNFRSF21,TOP1MT,TSPAN1,TSPO,TTYH3,TUBB2A,UBC,UBE2T,UBE2V2,UBL3,USF2,USP14,XRN2,ZFP36L2,ZNRD2	211 (48)	47	dihydrotestosterone	SP600125	 	 	 	 	 	 	 	
CXCL14	cytokine	 	2	 	 	-0.258	2.93E-28	5.90E-03	CXCL14,GABA,NFE2L2,NFKB (complex),NFKBIA,RELA	ADI1,AHR,AKR1C1,ALDH1A3,APP,ATF4,ATP5ME,AURKB,B4GALT1,CALB1,CBR3,CCND1,CD99,CDC25B,CGREF1,CHORDC1,CHPT1,CLDN1,CLPTM1L,COX17,COX6C,COX7B,CPSF1,CSNK2A1,CTSB,CTSD,CTTN,CYP1B1,DAAM1,DHCR24,DLAT,DSTN,EEF1A1,EGR1,EIF2S3,EIF3A,EIF3G,EPAS1,EPHX1,F2RL1,FABP4,FABP5,FST,FTH1,FTL,G6PD,GLUD1,GPX2,HM13,HNRNPA1,HNRNPA3,HNRNPC,HSF1,HSPA8,HSPB1,ID1,INHBB,IRF3,ITGB1,KLF5,KRT17,LAPTM4A,LIMA1,LY6E,MAPK9,MCM2,MGST1,MGST3,MRPL20,MT2A,NDUFA1,NDUFB10,NDUFB4,NDUFB9,NFE2L3,NFKBIA,NQO1,PABPN1,PCDH7,PDLIM1,PDXK,PGD,PIM3,PKM,PLK2,PMEPA1,PPIA,PPIB,PRKCSH,PRMT5,PSAP,PSMA6,PSMA7,PSMB3,PSMB4,PSMB6,PSMD7,PTGES,RBBP7,RPL18,RPL30,RPL31,RPL36,RPL37,RPL4,RPL6,RPL8,RPS16,RPS25,RPS29,S100A8,SEMA3C,SERPINB2,SLC25A5,SLC39A4,SLC7A1,SLC7A8,SNRPA,SNRPG,SQSTM1,SREBF1,SRSF3,SRSF9,SRXN1,STT3A,TFAM,TGFBI,TGFBR2,TNFAIP2,TPM1,TRA2B,UBC,USP14,VCP,YAP1	135 (6)	5	diethylstilbestrol,EGFR,SOX2	BACE1,GUCY1B1,HIC1,N-COR (family),PPARGC1A	 	NFE2L2,SNAI1,VIM	GABA	 	 	 	 	
SOX17:TFAP2C:CBFA2T2 gene	complex	 	3	 	 	-0.557	3.30E-28	1.50E-03	BMPR2,DNA METHYLTRANSFERASE (family),EGFR,ERK (family),NFKB (complex),SOX17,SOX17:TFAP2C:CBFA2T2 gene,TFAP2C,YAP1	AGO2,AHR,AKR1C1,AKR1C2,ALCAM,ALDH1A3,ANKRD52,APLP2,ATF4,AURKB,B4GALT1,BSG,CAD,CALB1,CASP4,CBR3,CBX3,CCND1,CD99,CDC25B,CDK1,CDKN1A,CGREF1,CKLF,CLDN1,COL4A1,COX17,CST3,CTSD,CTTN,CYP1B1,DDAH1,DSTN,EDEM1,EHD2,EI24,EIF3D,EPAS1,EPHA2,F2RL1,FABP4,FABP5,FASN,FBL,FOSL2,FST,FTH1,FTL,G6PD,GPAA1,GPC1,GPX2,GSN,H1-2,HLA-E,HNRNPA1,HNRNPA2B1,HNRNPH1,HSPA5,HSPB1,HSPE1,ID1,IGFBP3,IGFBP4,IRF3,ITM2B,JUND,JUP,KRT17,LAMC1,MISP,MMP1,MRPS12,MT2A,MYH9,NAP1L1,NDRG1,NDUFB8,NQO1,PABPC1,PAWR,PCNA,PIM3,PMEPA1,PPIA,PRMT5,PRNP,PSMB3,PSMB4,PSMB6,PSMB8,PTGES,PTK2,RAB31,RBBP7,RNASEH2C,SDHB,SERBP1,SERPINB2,SFN,SH3PXD2A,SLC7A1,SLC7A6,SLPI,SP3,SPINT2,SREBF1,TCOF1,TGFBR2,TIMP3,TNFAIP2,TPM1,UACA,VSIR,XRN2,YAP1	116 (9)	8	 	 	 	CBFA2T2	 	 	 	 	 	
MRTX1133	chemical drug	 	2	 	 	0.000	3.95E-28	1.00E-04	EGFR,KRAS,MRTX1133	AGO2,AHR,APLP2,ARPP19,B2M,BDH1,BSG,CAD,CALD1,CAMK2G,CASP4,CBX3,CDK4,CDKN1A,COL4A1,COX17,CSNK2A1,DDAH1,EEF1A1,EGR1,EI24,EIF3D,F3,FASN,FBL,FOSL2,FTH1,FXYD3,G6PD,GLUD1,GPC1,GSN,HNRNPA1,HNRNPA2B1,HNRNPH1,HSPB1,HSPE1,ID1,IGFBP3,IGFBP4,INSR,ITM2B,JUND,KRT17,LAMB3,MELK,MMP1,NDUFB8,NQO1,NRN1,PABPC1,PAK1,PAWR,PCNA,PPFIBP1,PPIA,PRMT5,PSMA7,PSMB3,PSMB4,PSMB6,PSMC6,PTGES,RBBP7,RNH1,SDHB,SERBP1,SLC3A2,SLPI,SQSTM1,SRM,TCOF1,TGFBR2,TNFAIP2,TPM1,VCP,VSIR,XRN2	78 (3)	3	 	 	 	EGFR	KRAS	 	 	 	 	
LAT	other	 	2	 	 	-0.845	4.18E-28	1.67E-02	AMPK (complex),ERK (family),ERK1/2 (family),GAB2,GRB2,HRAS,ITK,LAT,LCK,MAP4K1,MAPK (family),MAPK1,MAPK3,MAPK8,MTOR,NFAT (complex),NFAT (family),NFKB (complex),P38 MAPK (family),P70 S6K (family),PI3K (complex),PLCG1,PLCG2,RAC1,VAV1,YAP1	ALDH1A3,ANKRD52,ANO1,ANXA6,APLP2,ARL4C,ATF4,ATP5PB,AURKB,B2M,B4GALT1,BAD,CALB1,CALD1,CALR,CASP4,CBR3,CCND1,CCNG1,CD55,CD81,CD99,CDC25B,CGREF1,CKLF,CKMT1B,CLDN1,CLDN11,COL4A1,COX17,CSRP2,CST3,CTSB,CTSD,CTTN,DAAM1,DDAH1,DSTN,EEF1A1,EEF2,EI24,EIF3A,EIF4EBP1,ENDOD1,ENO1,EPAS1,EPHA2,F2RL1,F3,FABP4,FABP5,FADD,FBL,FGFR3,FST,FTL,G6PD,GFOD1,GLG1,GLUD1,GPAA1,HLA-C,HNRNPA2B1,HSF1,HSPB1,ID1,IFI44,IGFBP3,IGFBP4,INHBB,IRAK1,IRF3,IRF6,ITGB1,ITM2B,JUND,KLF5,KRT13,KRT6A,LAD1,LAMB3,LAMC1,LGALS1,MDH1,MISP,MMP1,MRPS12,MT2A,MYH9,NAP1L1,NDRG1,NQO1,NRN1,NXT1,OTUB1,P4HB,PAK1,PDLIM1,PFN1,PIM3,PKM,PLK2,PMEPA1,PPIB,PRNP,PSMB6,PTGES,PTK2,PYGB,RAB31,RN7SL1,RNASEH2C,RPL30,RPL37,RPL4,RPLP1,RPS3,S100A6,S100A8,SERPINB5,SFN,SH3PXD2A,SLC6A8,SLC7A1,SLC7A6,SNRPG,SPINT2,SPRR1B,SQSTM1,STMN1,TAPBP,TCOF1,TFAM,TGFBR2,TIMP3,TNFAIP2,TPM1,UACA,UBE2L6,XRN2	140 (26)	25	BCR (complex),CD8A,FYN,resimmune,SOD2,trichostatin A,ultrasmall silica nanoparticle	(2-(2',3'-dihydrobenzo(1,4)dioxin-6'-yl)-2-hydroxy-1-pyrrolidin-1-ylmethylethyl)nonanoic acid amide,CD9,ESYT1,mannosylated lipoarabinomannan,PD98059,RICTOR,Ro31-8220,SSU72,tanespimycin,TNFSF10	 	GAB2,HRAS,P70 S6K (family),SELP,SOS (family),YAP1	 	 	 	 	 	
CERT1	kinase	0.055	2	Activated	 	2.331	4.37E-28	6.00E-04	C3,CERT1,COL4A3,EGFR,ERBB2,ERK (family),STING1	AGO2,APLP2,AQP3,B2M,BCAM,BSG,CAD,CASP4,CBX3,CCND1,CD55,CDC25B,CDK1,CDK4,CLDN1,COX17,CTSB,CTTN,DAAM1,DIAPH1,DSP,EGR1,EIF3D,EMP1,EPAS1,EPHA2,F2RL1,FABP4,FASN,FBL,FOSL2,FST,FSTL3,GLUD1,GPAA1,GPC1,GTF3A,HLA-C,HM13,HNRNPA1,HNRNPA2B1,HNRNPH1,HSF1,HSPA5,HSPB1,HSPE1,ID1,IFI44,IGFBP4,IRF3,ITGB1,JUND,JUP,KLF5,KRT17,LAD1,LAMB3,LGALS1,MCM2,MCM8,MLXIP,MYH9,NAPRT,NDRG1,NDUFB8,NFKBIA,PABPC1,PCNA,PKM,PMEPA1,POLR2J2/POLR2J3,POLR2L,PPIA,PRMT5,PSMB3,PSMB4,PSMB6,PSMB8,PTGES,PTK2,PTTG1IP,PYGB,RAB31,RBBP7,RFC5,RHOD,RPL22,RPL23A,RPL30,RPL37,RPS16,RPS29,RPS3,RPS3A,SDHB,SERBP1,SERPINB2,SERPINB5,SFN,SLC7A1,SLPI,SPINT2,SQSTM1,SUN1,TCOF1,TIMP3,TMSB4X,TOP1MT,TPM1,TSPAN1,USF2,USP14,VSIR,XRN2,ZFP36L2	115 (7)	7	EML4-ALK,RB1	doxorubicin,KDM5A	 	CCND1	EGFR	 	 	 	 	
EHD1	other	-0.007	2	 	 	-0.470	4.63E-28	7.00E-04	AKT (family),EHD1,ERK1/2 (family),IGF1R,MTOR,RPS6KB1,YAP1	AHR,ALCAM,ANKRD52,APLP2,AQP3,ARL4C,ATF4,ATP5F1D,ATP5MC3,ATP5MG,ATP5PB,AURKB,B2M,BAD,BCAM,BEX3,CALR,CAPN2,CASP4,CCND1,CD55,CDK1,CDK4,CKLF,CKMT1B,CLDN1,COL4A1,COXFA4,CST3,CTSB,CTSD,CYP1B1,DDAH1,DHCR24,DSTN,EGR1,EI24,EIF3A,ENO1,EPAS1,FABP4,FABP5,FASN,FGFR3,FST,FTL,G6PD,GLG1,GLUD1,GPAA1,GPC1,GSN,HLA-E,HM13,HSPB1,ID1,IGFBP3,IGFBP4,INHBB,INSR,IRAK1,ITGB1,ITM2B,JUND,KLF5,KRT6A,LAMA3,LAMB3,LAMC1,LAMC2,MDH1,MISP,MMP1,MRPS12,MT2A,MYH9,NAP1L1,NDRG1,NDUFA1,NDUFB4,NDUFB8,NDUFB9,NDUFV1,OTUB1,PAWR,PFN1,PKM,PLK2,PMEPA1,PPIB,PSMB6,PTGES,PTTG1IP,PYGB,RAB31,RNASEH2C,S100A6,SDHB,SH3PXD2A,SLC7A6,SP3,SPINT2,SQSTM1,SREBF1,STT3A,TAPBP,TGFBI,TGFBR2,TIMP3,TPM1,TTYH3,UACA,YAP1	113 (7)	7	FOSL1,trichostatin A	perhexiline	 	CCND1,RPS6KB1,SOX2,TEAD1,VIM	 	 	 	 	 	
fludarabine phosphate	chemical drug	 	3	 	 	1.463	5.24E-28	1.18E-02	AKT (family),BCL2,cladribine,cytarabine,DCK,ERK1/2 (family),fludarabine phosphate,FOXM1,gemcitabine,HIF1A,JNK (family),MMP9,MTOR,NFKB (complex),NFKB (family),P38 MAPK (family),RRM1,RRM2,SNAI1,SNAI2	ADGRG1,AGPAT1,AHR,ALDH1A3,APLP2,ARL4C,ATF4,ATG9A,ATP5MC2,ATP5MC3,ATP5PB,AURKB,B2M,B4GALT1,BAD,BCAM,BSG,CALB1,CALR,CAPN2,CASP4,CBR3,CCNA1,CCNG1,CD276,CD55,CD99,CDC25B,CDK4,CDKN1A,CENPB,CGREF1,CKMT1B,CLCN3,CLDN1,CLDN11,CLDN7,COL12A1,COL4A1,COXFA4,CTNNAL1,CTSD,CTTN,CUX1,DDAH1,DHCR24,DLAT,DSP,EED,EGLN1,EHD2,EIF3A,EIF4EBP1,EMP1,ENO1,F2RL1,FABP4,FABP5,FADD,FBL,FGFR3,FST,FTH1,G6PD,GLG1,GPC1,H1-2,H2AC20,H2AZ1,H2BC12,HM13,HSF1,IGFBP3,INSR,IRAK1,JUND,JUP,KLF5,LAMA3,LAMB3,LAMC2,LGALS1,LY6E,MCM2,MCM8,MDH1,MMP1,MT2A,MYH9,NAE1,NDUFA11,NDUFB10,NDUFB8,NDUFV1,NOLC1,NOP56,NPM1,NQO1,NRN1,NUCKS1,OTUB1,PFN1,PIM3,PKM,PLK2,PNPLA2,PPIA,PSMA6,PSMB6,PSMB8,PSMC6,PTGES,PTK2,PTTG1IP,PYGB,RNASEH2C,RPL29,S100A6,S100A8,SDHB,SERBP1,SERPINB5,SLC7A1,SNRPG,SREBF1,SRSF3,STMN1,STT3A,TAPBP,TFAM,TNFAIP2,TRA2B,TRIM28,TTYH3,VBP1	135 (20)	18	 	 	 	 	AIMP2,APEX1,BUB3,EIF4E,EIF4G2,HDGF,HNRNPR,ILF2,MYCN,PGK1,RANBP1,SRSF2,TFDP1,TRA2B	 	 	 	 	
SDC2	other	 	2	 	 	-1.713	6.44E-28	5.10E-03	AKT (family),CSF2,FOCAL ADHESION KINASE (family),KRAS,MAPK1,MAPK3,MMP2,NOTCH3,PI3K (complex),RHOA,SDC2,SMAD2,SP1,SRC (family),TGFBR1	ADH5,AFAP1-AS1,APP,AQP3,ARPP19,ATF4,B2M,B4GALT1,BAD,BCAM,BDH1,BSG,CAD,CALD1,CAMK2G,CAMK2N1,CAPN2,CD276,CD55,CD99,CLDN1,COL4A1,COX17,COX6C,COXFA4,CSNK2A1,CTSB,DDAH1,DHCR24,DIAPH1,DLAT,DSP,DSTN,EEF1A1,EGR1,EI24,EMP1,ENDOD1,EPAS1,EPHA2,F2RL1,F3,FABP4,FASN,FDX1,FOSL2,FSTL3,FTH1,FXYD3,G6PD,GFOD1,GLTP,GPC1,GSN,HLA-C,HLA-E,HM13,HSPA1A,ID3,IFI44,INSR,IRAK1,ITGB1,ITM2B,JUND,KRT13,KRT14,KRT17,KRT4,KRT6A,LAD1,LAMA3,LAMB3,LAMC2,LCP1,LGALS1,MAZ,MELK,MMP1,MT2A,MYH9,NDRG1,NDUFA11,NDUFA13,NDUFB8,NDUFV1,NQO1,NRN1,PABPC1,PAK1,PAWR,PCNA,PPFIBP1,PPIA,PPP2R1A,PSMA7,PSMB8,PSMC6,PTGES,PTK2,PTTG1IP,RACGAP1,RBBP9,RN7SL1,RNH1,RPS29,S100A6,SDHB,SLC25A5,SLC3A2,SPTAN1,SRM,STMN1,STT3A,TGFBI,TGFBR2,TMSB4X,TNFAIP2,TRIB1,TSPO,TTYH3,UBE2L6,VCP	123 (15)	15	arsenous acid,doxorubicin,MRTFB,PKM,RRAS2,TEAD1,TEAD2	beta-estradiol,dactolisib,EWSR1-FLI1,MYCN,perfluorobutyric acid,perfluorooctanoic acid,trichostatin A	 	FOCAL ADHESION KINASE (family),KRAS	 	 	 	 	 	
LILRA2	other	 	3	 	 	0.276	7.53E-28	3.82E-02	ABL1/2 (family),AKT1,AR,CBL,CD247,CTNNB1,EGFR,EIF2AK3,ERBB2,ERK (family),ERK1/2 (family),FLT1,IGF1R,ITGA5,JAK2,LCK,LILRA2,MAPK1,MAPK8,MET,MTOR,NFKB (complex),NOTCH1,NTRK1,P38 MAPK (family),PI3K (complex),PTPN11,RAC1,RAF1,RET,RIPK1,RUNX2,SPRY2,STAT1,STAT3,TGFB1,TYRO3,VAV1,VAV2,YAP1,ZAP70	ABCF1,ACTN4,ADI1,AGO2,AGTRAP,AKR1C1,AKR1C2,ALCAM,ANKRD52,ANO1,ARL4C,ATP5F1D,ATP5MC2,ATP5MG,ATP5PB,BDH1,BEX3,BOP1,CAD,CALB1,CALD1,CALML5,CALU,CAMK2N1,CBR3,CBX3,CCNA1,CCNG1,CD151,CD99,CDC42EP1,CDK2AP1,CDKN1A,CFL1,CGREF1,CHPT1,CKLF,CKMT1B,CLDN11,CLDN7,CLSTN1,CNN2,COL12A1,COX6C,COX7B,CSNK2A1,CSRP2,CST3,CTTN,CUL5,CYP1B1,DAAM1,DDAH1,DERL1,DIAPH1,DNAJC19,DSP,DST,DSTN,ECHS1,EDEM1,EED,EGLN1,EI24,EIF2S3,EIF3A,EIF3D,EIF4EBP1,ENDOD1,ENO1,EPHX1,EPPK1,FADD,FAM83A,FBL,FERMT1,FGFR3,FKBP2,FKBP8,FLRT2,FSTL3,FTL,FXYD5,GAL,GAPDH,GFOD1,GIPC1,GLG1,GNL1,GPAA1,GPX2,GTF3A,HLA-C,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPL,HSF1,HSPA8,HSPE1,IFI30,IFI44,IMPDH2,INHBB,INSR,IRAK1,ITM2B,JUP,KRT13,LCP1,LIN7C,LSM6,LSR,MAVS,MCCC2,MCM8,MDH1,MEST,MISP,MLXIP,MRPS12,MRPS33,MYO1C,NAP1L1,NAPRT,NDUFA1,NDUFA11,NDUFB10,NDUFB4,NDUFB9,NOP56,NPM1,NRN1,NUDT21,NXT1,OTUB1,P4HB,PABPC1,PAK1,PARK7,PAWR,PDLIM1,PDXK,PFN1,PIM3,PLAAT3,PLEC,PLOD1,PNPLA2,POLR2J2/POLR2J3,POLR2L,PPFIBP1,PPIA,PPIB,PPP3CA,PRDX3,PRMT5,PSMB3,PSMB4,PTPN2,RAB31,RAB6A,RACGAP1,RBBP7,RFC5,RHOD,RN7SL1,RNASEH2C,RPL4,S100A6,SEMA3C,SERBP1,SFN,SH3PXD2A,SLC20A1,SLC7A6,SP3,SPINT2,SPRR1B,SQSTM1,SRM,SRSF3,SSR4,STMN1,SUB1,SUN1,TAPBP,TCHP,TCOF1,TFAP2A,TGFBI,TIMM13,TMOD3,TNFAIP2,TOP1MT,TRA2A,TRIM28,TSPAN1,TUBB2A,UACA,UBAP2L,USF2,USP14,VCP,XRN2,YARS1,YWHAZ,ZFP36L2,ZYX	210 (41)	40	 	 	 	 	CD40	 	 	 	 	
EGFR/ERBB2 (complex)	complex	 	2	 	 	-1.373	8.74E-28	3.00E-04	EGFR,EGFR/ERBB2 (complex),ERBB2,PI3K (complex),USP8	AGO2,APLP2,APP,ATF4,B2M,BCAM,BSG,CAD,CALR,CANX,CASP4,CBX3,CCND1,CDC25B,CDK1,CDK4,CDKN1A,COX17,CTSD,DAAM1,DSP,EGR1,EIF3D,EMP1,EPHA2,F2RL1,FASN,FBL,FOSL2,FSTL3,G6PD,GLUD1,GPAA1,GPC1,GTF3A,HLA-C,HM13,HNRNPA1,HNRNPA2B1,HNRNPH1,HSF1,HSPA5,HSPB1,HSPE1,ID1,IGFBP4,ITGB1,JUND,JUP,KRT17,LAD1,LAMB3,LGALS1,MCM2,MCM8,MLXIP,MMP1,MT2A,NAPRT,NDRG1,NDUFB8,NFKBIA,NQO1,PABPC1,PCNA,PKM,PMEPA1,POLR2J2/POLR2J3,POLR2L,PPIA,PRMT5,PSMB3,PSMB4,PSMB8,PTGES,PTTG1IP,PYGB,RAB31,RBBP7,RFC5,RHOD,SDHB,SERBP1,SERPINB5,SLC7A1,SLPI,SPINT2,SREBF1,STMN1,SUN1,TAPBP,TCOF1,TFAM,TGFBR2,TIMP3,TMSB4X,TOP1MT,TPM1,TSPAN1,USF2,USP14,VSIR,XRN2,ZFP36L2	104 (5)	4	EGFR LIGAND (family)	 	 	USP8,VEGF (family)	 	 	 	 	 	
GPR37	G-protein coupled receptor	 	2	 	 	-1.188	9.31E-28	2.00E-04	AKT (family),cyclic AMP,EIF4EBP1,GPR37,MTOR,P70 S6K (family),PI3K (family),YAP1	AHR,AKR1C1,ANKRD52,APLP2,APP,AQP3,ARL4C,ATF4,ATP5PB,AURKB,BAD,BCAM,CASP4,CDK1,CDK4,CDKN1A,CKLF,CKMT1B,CLDN1,COL4A1,CST3,CTSD,CYP1B1,DDAH1,DSTN,EEF1A1,EEF2,EGLN1,EI24,EIF3A,EPAS1,FABP4,FABP5,FASN,FGFR3,FOSL2,FST,FTH1,FTL,G6PD,GLG1,GLUD1,GPAA1,GPC1,GSN,GTF3A,HLA-E,HM13,HSPA5,HSPB1,IGFBP3,IGFBP4,INSR,IRAK1,ITGB1,ITM2B,KLF5,LAMA3,LAMB3,LAMC1,LAMC2,MDH1,MISP,MMP1,MRPS12,MT2A,MYH9,NAP1L1,NDRG1,NDUFB8,NDUFV1,NQO1,OTUB1,PAWR,PFN1,PKM,PLK2,PMEPA1,PNPLA2,PPIB,PRNP,PSMB8,PTTG1IP,PYGB,RAB31,RNASEH2C,SDHB,SERPINB2,SH3PXD2A,SLC7A6,SP3,SPINT2,SQSTM1,SREBF1,STT3A,TFAM,TGFBR2,TIMP3,TPM1,TTYH3,UACA,YAP1	102 (8)	8	MRTFB,TEAD1,TEAD2	EWSR1-FLI1	 	P70 S6K (family),VIM,YAP1	MAP1LC3A	 	 	 	 	
SOX9:FGF9 gene	complex	 	3	 	 	-0.967	1.14E-27	2.79E-02	AKT (family),AR,CEBPB,CEBPD,CTNNB1,ERK1/2 (family),FGF9,FGFR1,FGFR2,MAPK1,MAPK3,MTOR,NR5A1,PTHLH,SOX9,SOX9:FGF9 gene	AKR1C1,ALCAM,ALDH1A3,APLP2,AQP3,ARL4C,ARPP19,ATP5MC2,ATP5MC3,ATP5PB,AURKB,B2M,B4GALT1,BAD,BCAM,BOP1,BSG,CALR,CALU,CCNA1,CCND1,CDC25B,CDK4,CDKN1A,CHPT1,CKMT1B,CLDN11,CLSTN1,COL4A1,COX17,COX6C,COX7B,COXFA4,CTSB,CTSD,CYP1B1,DHCR24,DNAJC19,DST,ECHS1,EED,EEF1A1,EIF3A,EIF3D,EIF4EBP1,ENDOD1,ENO1,EPHX1,EPPK1,FAM83A,FGFR3,FOSL2,FSTL3,FTL,G6PD,GAL,GAPDH,GFOD1,GIPC1,GLG1,GLUD1,GPC1,GPX2,GSN,H1-2,HLA-C,HLA-E,HM13,HNRNPA2B1,HNRNPA3,HSPB1,IFI44,IGFBP4,IMPDH2,INHBB,INSR,IRAK1,ITGB1,JPT1,JUND,JUP,KRT13,KRT17,KRT6A,LAD1,LAMA3,LAMB3,LAMC1,LAMC2,LGALS1,LGMN,LSM8,MCCC2,MDH1,MELK,MEST,MGST3,MRPS33,MT2A,NAP1L1,NDRG1,NDUFA11,NDUFB10,NDUFV1,NFKBIA,NOP56,NRN1,NUDT21,NUP107,OTUB1,PCNA,PFN1,PI3,PIM3,PKM,PLXNB2,PMEPA1,PNPLA2,PPIB,PPP3CA,PRDX3,PRKCA,PSMA3,PSMA6,PSMB6,PSMB8,PTTG1IP,PYGB,RACGAP1,RBBP7,RPS3,S100A6,S100A8,SEC11A,SERPINB2,SERPINB5,SFN,SLBP,SLC3A2,SLC7A1,STMN1,STT3A,TACC3,TAPBP,TGFBI,TIMP3,TMEM50B,TTYH3,TUBA1B,UBAP2L,UBE2L6,YARS1,ZNFX1,ZYX	154 (16)	15	 	 	 	 	 	 	 	 	 	
