© 2000-2026 QIAGEN. All rights reserved.

Analysis Details for My Projects->KKH_SCpops_tagseq->MDA-MB-231_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:58 AM->matched_F_C1C4_vs_MPV_lfc
Workspace	My Projects
Project	KKH_SCpops_tagseq
Analysis	matched_F_C1C4_vs_MPV_lfc
Date	Mon Aug 10 09:59:06 PDT 2026
Analysis ID	43603594

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.1
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
(confidence = Experimentally Observed) AND
(data sources = An Open Access Database of Genome-wide Association Results OR BIND OR BioGRID OR Catalogue Of Somatic Mutations In Cancer (COSMIC) OR Chemical Carcinogenesis Research Information System (CCRIS) OR Clinical Genome Resource (ClinGen) OR ClinicalTrials.gov OR ClinVar OR Cognia OR DIP OR DrugBank OR Gene Ontology (GO) OR GVK Biosciences OR Hazardous Substances Data Bank (HSDB) OR HumanCyc OR Ingenuity Expert Findings OR Ingenuity ExpertAssist Findings OR IntAct OR Interactome studies OR MIPS OR miRBase OR miRecords OR Mouse Genome Database (MGD) OR Obesity Gene Map Database OR Online Mendelian Inheritance in Man (OMIM) OR Reactome OR TarBase OR TargetScan Human OR TargetScan Mouse)

Canonical Pathways for My Projects->KKH_SCpops_tagseq->MDA-MB-231_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:58 AM->matched_F_C1C4_vs_MPV_lfc
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
matched_F_C1C4_vs_MPV_lfc	 	GPR15LG	 	cytokine	 	-0.563	 	0.006	-0.579	1.27E-05	CCN2,COQ2,CSF1,FLG,IFIT1,IFIT2,IFIT3,MAP3K11	 	
matched_F_C1C4_vs_MPV_lfc	 	TRIM21	0.000	enzyme	 	-0.882	 	-0.020	-0.825	1.28E-05	GCLC,HNRNPA1,HNRNPA2B1,MYC,PNPLA2,SCD,SLC7A11,TAPBP,TP53	BRCA1,ELAVL1,ERK (family),EZH2,FASN,FOXO1,HSPA5,JUN,NFkB,PGR,SMAD3,SP1,STAT1,STAT3,TP53,TRIM21,estrogen receptor	
matched_F_C1C4_vs_MPV_lfc	 	FOXO3	0.138	transcription regulator	 	1.250	 	0.003	1.238	1.44E-05	AHR,ANXA1,ANXA3,CAV1,CCN2,CDC20,EIF4EBP1,ENO2,FOXO1,GCLC,GPX1,ID1,IFIH1,IGFBP1,IGFBP7,IRS2,LARS1,MDH1,MT2A,MYC,NRP1,PMAIP1,SAC3D1,SOD2,TFDP1,TP53,TPX2,UBE2D2,VEGFA	AKT1,AP1 (complex),AR,CEBPB,D-glucose,E2F1,EGR1,FOS,FOXM1,FOXO1,FOXO3,GLI1,HIF1A,JUN,NFKBIA,NFkB,PPARG,PPARGC1A,RB1,RELA,SIRT1,SP1,STAT3,TP53	
matched_F_C1C4_vs_MPV_lfc	 	FAM222A	 	other	 	1.987	 	0.028	1.931	1.47E-05	IFIT2,ISG15,OAS2,OASL	FAM222A,IRF1,IRF9,SPI1,STAT1,STAT2,STAT3,TP53	
matched_F_C1C4_vs_MPV_lfc	 	IL1RN	 	cytokine	Inhibited	-3.206	 	-0.020	-3.130	1.48E-05	CTSS,ICAM1,IFI27,IFI44,IFIH1,IFIT3,IL32,ISG20,OAS2,OASL,PMAIP1,RIGI,TP53,VEGFA	HIF1A,IFNG,IFNL1,IL1RN,IRF1,NFKB1,NFKBIA,NFkB,RELA,SOD,STAT1,STAT2,STAT3,STAT4,TNF,TP53	
matched_F_C1C4_vs_MPV_lfc	 	TRIM25	-0.022	enzyme	 	1.471	 	0.003	1.464	1.55E-05	IFIT2,MDH1,MYC,SDHB,TP53,ZC3HAV1	EZH2,FOXM1,FOXO3,GLI1,IFIH1,IRF3,IRF5,IRF7,MAP3K7,MAVS,NFKB1,NFKBIA,PTEN,RIGI,STAT1,STAT2,STAT3,TP53,TRIM25	
matched_F_C1C4_vs_MPV_lfc	 	mezerein	 	chemical - endogenous non-mammalian	 	 	 	 	 	1.55E-05	CD74,EEF1A1,IFIH1,IFIT1,OAS2,TXNRD1	 	
matched_F_C1C4_vs_MPV_lfc	 	CDC42	-0.039	enzyme	 	0.577	 	-0.004	0.590	1.60E-05	CCN2,CDC20,CSF1,CTSA,CTSD,CTSH,CTSS,EIF4EBP1,FLOT2,HSP90AB1,LAMP2,NPC2,PTPRS	AP1 (complex),CDC42,CTNNB1,FOS,HIF1A,IFNG,IRF1,JUN,NFkB,PAK1,RELA,SMAD3,SP1,STAT1,STAT3,TNF,TP53,WWTR1,YAP1,estrogen receptor	
matched_F_C1C4_vs_MPV_lfc	 	VIM	-0.024	other	 	0.258	 	0.018	0.187	1.65E-05	CATSPER1,CCN2,CD74,CSF1,CTSH,ECM1,EMP1,FAT1,IGFBP6,KRT8,LAMB3,LIMCH1,LMNA,NRP1,RIGI	MAPK1,PGR,STAT1,STAT3,TP53,TWIST1,VIM	
matched_F_C1C4_vs_MPV_lfc	 	PRSS23	0.004	peptidase	 	 	 	 	 	1.73E-05	EIF4E,EIF4EBP1,MYC	 	
matched_F_C1C4_vs_MPV_lfc	 	RGS2	 	enzyme	 	0.181	 	-0.015	0.234	1.80E-05	BAD,BTF3,CTSA,GRINA,HADH,HBEGF,MAGED1,RAB31,RARRES2,SLCO4A1,SP1,SSR4	 	
matched_F_C1C4_vs_MPV_lfc	 	HLX	 	transcription regulator	 	-0.342	 	-0.012	-0.310	1.81E-05	ANKRD1,AREG,CTSS,GDF15,ICAM1,MYC,PLXNA1	 	
matched_F_C1C4_vs_MPV_lfc	 	RHOJ	 	enzyme	 	 	 	 	 	1.81E-05	ANXA1,ATP2A2,BOD1L1,CAV1,CCNI,CNBP,SEC62	 	
matched_F_C1C4_vs_MPV_lfc	 	GNA14	 	enzyme	 	 	 	 	 	1.83E-05	ANKRD1,ANXA3,BMP4,FST,HBEGF,MGST1,NEU1,PDLIM5,PLAUR,VEGFA	CTNNB1,EGR1,ERK (family),ERK1/2 (family),GNA14,JUN,MYC,NANOG,NFkB,RELA,SMAD1,SMAD3,SP1,TCF (family),TP53,YAP1,estrogen receptor	
matched_F_C1C4_vs_MPV_lfc	 	SOCS1	 	other	 	-1.347	 	-0.014	-1.290	1.86E-05	ATXN7L3B,BAK1,GCLC,ICAM1,IFI27,IFIH1,IFIT1,IFIT2,IRS2,ISG15,ISG20,KRT7,NQO1,OAS2,RIGI,SOD2,TXN	HIF1A,IFNB1,IFNG,IRF1,IRF3,IRF5,IRF7,IRF8,IRF9,MAPK1,PGR,SOCS1,STAT1,STAT3,TBK1,TP53,TWIST1	
matched_F_C1C4_vs_MPV_lfc	 	FLI1	 	transcription regulator	Inhibited	-2.010	 	0.021	-2.076	1.91E-05	CCN2,MYC,NEU1,NPM1,POLR1D,PSPH,RACK1,SRGN,TET2,TNC,VEGFA	AKT (family),AR,CREBBP,FLI1,HIF1A,JUN,MYC,NFKB1,NR3C1,PI3K (family),SMAD3,SP1,STAT1,TP53	
matched_F_C1C4_vs_MPV_lfc	 	rosuvastatin	 	chemical drug	 	1.239	 	0.019	1.171	1.91E-05	ACADVL,ACSL1,ATP2A2,ECH1,FADS1,FADS2,HADH,HSPA9,IGFBP1,LDLR,PNPLA2,TECR,WT1	NFkB,RELA,STAT1,STAT3,TNF,TP53,rosuvastatin	
matched_F_C1C4_vs_MPV_lfc	 	17-alpha-ethinylestradiol	 	chemical drug	Activated	2.230	 	0.010	2.199	1.91E-05	ARRDC3,ATF4,BCAT1,CD68,CD74,CKB,CTSS,DCTN2,GDF15,HMGN5,KRT7,LDLR,ODC1,TRA2B,VEGFA	17-alpha-ethinylestradiol,BRCA1,ESR1,ESR2,HIF1A,IFNG,IRF1,JUN,NFkB,RARA,RELA,SP1,STAT1,STAT3,TNF,TP53,beta-estradiol,lipopolysaccharide	
matched_F_C1C4_vs_MPV_lfc	 	MYADM	0.084	other	 	-1.872	 	0.002	-1.880	1.91E-05	ABCE1,ABCG2,ANXA3,CCN2,DHCR24,FAM171A1,HNRNPA1,HNRNPD,ICAM1,MALL,MGST1,MT2A,PALLD,THBS1,TIMP3	 	
matched_F_C1C4_vs_MPV_lfc	 	VEGFB	0.043	growth factor	 	-1.698	 	0.006	-1.717	1.97E-05	ATP2A2,BAD,BAK1,GPX1,PMAIP1,PRDX1,SOD2,TP53,TXNRD1	AKT (family),AR,ATF4,EIF2AK3,FOXO1,FOXO3,HIF1A,JUN,NFKB1,NFKBIA,NFkB,RELA,SMAD3,SP1,STAT1,STAT3,VEGFB	
matched_F_C1C4_vs_MPV_lfc	 	miR-378a-3p (and other miRNAs w/seed CUGGACU)	 	mature microrna	 	0.756	 	-0.028	0.824	2.05E-05	CDK6,FOXO1,MYC,ODC1,RAB31,TRAF1	 	
matched_F_C1C4_vs_MPV_lfc	 	miR-124-3p (and other miRNAs w/seed AAGGCAC)	 	mature microrna	 	0.200	 	-0.028	0.325	2.07E-05	AHR,ARHGAP29,ARHGEF1,ARPC1B,CAV1,CCN2,CDK6,DCTD,DHCR24,F11R,FSTL1,HADH,LDLR,LIMCH1,NAA15,PGM1,PLOD3,SMCO4,SP1,TP53	 	
matched_F_C1C4_vs_MPV_lfc	 	plicamycin	 	chemical drug	 	-0.541	 	-0.013	-0.496	2.09E-05	ABCG2,ADH5,AHR,B4GALT5,BAK1,CCN2,ESRRA,ID1,MIF,PLAUR,PMAIP1,SP1,TP53	CEBPB,E2F1,EGR1,ERK1/2 (family),ESR1,MYC,NFKBIA,RELA,RNA polymerase II,SMAD1,SMAD3,SP1,SP3,TP53,TP63,plicamycin	
matched_F_C1C4_vs_MPV_lfc	 	stallimycin	 	biologic drug	Activated	2.828	 	0.027	2.752	2.13E-05	CSF1,IFI27,IFI44,IFIH1,IFIT1,IFIT2,IFIT3,ISG15	CEBPB,HIF1A,IRF1,MYC,NFKBIA,RELA,SMAD3,SMARCA4,SPI1,STAT1,STAT2,STAT3,TP53,TP63,stallimycin	
matched_F_C1C4_vs_MPV_lfc	 	NONO	0.034	transcription regulator	Activated	2.931	 	0.021	2.849	2.22E-05	ATP2A2,FOXO1,IFI27,IFI44,IFIH1,IFIT1,IFIT2,IFIT3,ISG15,ISG20,LY6E,OAS2,OASL,PMAIP1,RIGI	AR,HIF1A,NONO,NR3C1,SMAD3,SP1,TP53	
matched_F_C1C4_vs_MPV_lfc	 	GABARAPL1	-0.026	other	 	1.890	 	0.028	1.815	2.22E-05	HEXA,LAMB3,NPC2,PINK1,SERINC2,TPP1,UPP1	 	
matched_F_C1C4_vs_MPV_lfc	 	AIRE	 	transcription regulator	 	1.000	 	0.012	0.976	2.27E-05	BMP4,CCRL2,CSF1,ICAM1,IFI27,IFIT2,IFIT3,NFKBIE,OAS2,SLC7A11,SOD2,TRAF1,UPP1	AIRE,IRF3,Immunoglobulin,STAT1,STAT3,TP53,YAP1	
matched_F_C1C4_vs_MPV_lfc	 	CHUK	-0.123	kinase	Activated	3.416	 	0.024	3.311	2.30E-05	APOL6,BIRC3,CSF1,CTSS,GRN,ICAM1,IFI35,IFIH1,IFIT2,IGFBP6,IL32,ISG15,MT2A,MYC,NFKBIE,RIGI,SOD2,TIMP3,TP53,TRAF1,VEGFA	CHUK,GLI1,HIF1A,IKBKB,NFE2L2,NFKB1,NFKBIA,NFkB,NFkB (family),NOTCH1,RELA,SMAD1,STAT1,STAT3,STAT5A,TNF,TP53	
matched_F_C1C4_vs_MPV_lfc	 	homocysteine	 	chemical - endogenous mammalian	 	0.104	 	0.005	0.087	2.40E-05	AKR1C3,ATF4,EEF1A1,EIF2A,FADS1,FADS2,ID1,NCF2,PMAIP1,PRDX1,PRDX2,SCD,TP53,VEGFA	AP1 (complex),ATF3,D-glucose,EGR1,FOS,FOXO1,FOXO3,HIF1A,HSPA5,JUN,NFkB,PI3K (complex),RELA,SMAD3,SP1,STAT3,TP53,TP63,homocysteine	
matched_F_C1C4_vs_MPV_lfc	 	lysophosphatidylcholine	 	chemical - other	 	1.161	 	0.023	1.091	2.40E-05	ACSL1,AKR1C3,CBR1,CD74,EBP,FADS1,FADS2,GPX1,HBEGF,HLA-DMA,ICAM1,LDLR,PLAUR,SCD	CSF2,E2F1,EGR1,ERK1/2 (family),ESR1,FOS,HUWE1,IL13,NFkB,NR3C1,PPARGC1A,RELA,SMAD1,SMAD3,SP1,SREBF1,SREBF2,STAT1,STAT3,STAT6,TP53,YAP1,lysophosphatidylcholine	
matched_F_C1C4_vs_MPV_lfc	 	F2R	-0.081	g-protein coupled receptor	 	-0.264	 	0.018	-0.323	2.40E-05	CCN2,ICAM1,IGFBP1,IGFBP7,KRT8,LAMB3,MIF,PLAUR,SLC7A11,THBS1,TP53,VEGFA	AP1 (complex),CREBBP,EP300,ERBB2,ETS1,F2R,FOS,HIF1A,JUN,NFE2L2,NFkB,PGR,RELA,RNA polymerase II,SMARCA4,SP1,STAT1,STAT3,TP53,TP63,estrogen receptor	
matched_F_C1C4_vs_MPV_lfc	 	TK1	-0.100	kinase	 	-0.168	 	0.011	-0.211	2.44E-05	ANTXR2,ATP2A2,CD74,CLOCK,CTSH,FADS2,FLOT2,HSPA9,MARCHF4,PRMT2,RNASEK-C17orf49,RPS19,RPS3A,SEPTIN8,SRGN,TP53	 	
matched_F_C1C4_vs_MPV_lfc	 	tempol	 	chemical drug	 	-1.294	 	-0.015	-1.253	2.51E-05	BMP4,FLG,GDF15,ICAM1,PLAUR,SOD2,SP1,TP53	AP1 (complex),FOS,HIF1A,JUN,NFKB1,NFKBIA,NFkB,RELA,SOD,SP1,STAT3,TP53,superoxide,tempol	
matched_F_C1C4_vs_MPV_lfc	 	RC3H1	-0.044	enzyme	Inhibited	-3.062	 	-0.016	-3.001	2.59E-05	EEF1B2,IFI27,IFI44,IFIT1,IFIT2,IFIT3,ISG15,MT2A,NRP1,OAS2,RACK1,RIGI,RPL26,RPS19	HIF1A,NFkB,RC3H1,RELA,SMARCA4,STAT1,STAT3,TNF,TP53,TP63	
matched_F_C1C4_vs_MPV_lfc	 	FIRRE	 	other	 	0.905	 	0.017	0.850	2.62E-05	COTL1,CSF1,CSK,FKBP4,GNB2,HMGA1,PEX6,PGLS,RBM10,THEM6,UPF3A	 	
matched_F_C1C4_vs_MPV_lfc	 	zerumbone	 	chemical - endogenous non-mammalian	 	-0.805	 	-0.011	-0.779	2.67E-05	ATF4,BIRC3,ICAM1,MYC,TP53,TRAF1	ATF4,EIF2AK3,FOXO1,FOXO3,HIF1A,JUN,NFKB1,NFKBIA,NFkB,RELA,SMARCA4,STAT1,STAT3,STAT5A,TP53,TP63,zerumbone	
matched_F_C1C4_vs_MPV_lfc	 	lith-O-Asp	 	chemical reagent	 	1.566	 	-0.006	1.578	2.79E-05	CCT6A,CFL1,HNRNPA2B1,PXN,WDR1	 	
matched_F_C1C4_vs_MPV_lfc	 	PLIN4	 	other	Inhibited	-2.000	 	0.000	-2.000	2.88E-05	ATF4,CD68,EIF2A,SRGN	 	
matched_F_C1C4_vs_MPV_lfc	 	ZNF395	0.062	transcription regulator	 	1.987	 	0.028	1.931	2.88E-05	IDH2,IFI44,IFIT1,IFIT2	 	
matched_F_C1C4_vs_MPV_lfc	 	IKBKE	0.171	kinase	 	0.723	 	0.023	0.649	2.90E-05	ATF4,BIRC3,IFIH1,IFIT1,IFIT2,MYC,PFKL,PGM1,PGM2,PSPH,ZC3HAV1	CHUK,IFNB1,IKBKE,IRF1,IRF3,IRF5,IRF7,IRF8,IRF9,NFKB1,NFKBIA,NFkB,NFkB (family),RELA,STAT1,STAT3,YAP1	
matched_F_C1C4_vs_MPV_lfc	 	TWIST1	 	transcription regulator	Activated	2.467	 	0.013	2.412	2.91E-05	ABCG2,FOXO1,ICAM1,IFI27,IFIT2,IGFBP1,ISG15,ISG20,KRT8,LMNA,MGST3,MYC,OAS2,OASL,TGFBI,TIMP3,TP53,VEGFA	AR,CEBPB,CREBBP,E2F1,EP300,FOXO3,HIF1A,IFNG,IRF1,MYC,NFKB1,NFKBIA,NFkB,NOTCH1,NPM1,PPARD,PPARG,PPARGC1A,RELA,SMAD3,STAT1,STAT3,TP53,TP63,TWIST1,YY1	
matched_F_C1C4_vs_MPV_lfc	 	IFI16	-0.007	transcription regulator	Activated	2.043	 	0.021	1.977	2.94E-05	AREG,BAD,CD81,GPX1,ICAM1,LDLR,MGST1,MIF,MYC,RIGI	CEBPB,IFI16,IL6,INTERFERON ALPHA (family),IRF1,IRF7,IRF9,JUN,MYC,NFKBIA,RNA polymerase II,SMAD3,STAT1,STAT3,TP53,TP63	
matched_F_C1C4_vs_MPV_lfc	 	GSDME	0.062	transporter	 	1.706	 	0.007	1.684	2.98E-05	GGT5,HLA-DMA,ICAM1,IFIT2,IRF3,MGST1,PSME1,TAPBP,WDR13	GSDME,IRF3,IRF5,IRF7,NFkB,RELA,STAT1,TBK1,TP53,YAP1	
matched_F_C1C4_vs_MPV_lfc	 	kaempferol	 	chemical drug	 	-0.652	 	-0.018	-0.600	2.98E-05	ABCG2,ATF4,CCN2,ICAM1,IL32,MYC,SP1,TP53,VEGFA	AKT (family),AP1 (complex),AR,ERK (family),FOS,FOXO1,FOXO3,HIF1A,JUN,NFKB1,NFkB,PI3K (complex),RELA,SMAD3,SP1,STAT1,TP53,estrogen receptor,kaempferol,reactive oxygen species	
matched_F_C1C4_vs_MPV_lfc	 	STAT5A	0.061	transcription regulator	 	-1.269	 	0.007	-1.290	2.98E-05	AKR1C3,ARRB2,BIRC3,CD68,CD74,CD82,CDK6,CEMIP,CFL1,EMP1,ICAM1,ICAM2,ID1,LAMB3,MYC,P4HB,PLAAT4,PPIA,SOCS2,TCEAL3,TGFBI,TP53,TRAF1,TRAF2,TUBA1B	CEBPB,CREBBP,IL2,IL6,JUN,MYC,NFKB1,NFKBIA,NFkB,RELA,RNA polymerase II,SMAD3,SP1,STAT1,STAT3,STAT5A,TNF,TP53,TP63	
matched_F_C1C4_vs_MPV_lfc	 	15-deoxy-delta-12,14 -PGJ 2	 	chemical - endogenous mammalian	 	-0.899	 	-0.004	-0.883	3.00E-05	BAK1,BIRC3,BRIX1,CCN2,CTSD,FKBP4,GCLC,GDF15,ICAM1,MYC,NQO1,PLAAT4,PRDX1,RIGI,SP1,TP53,TXNRD1,VEGFA,WT1	15-deoxy-delta-12,14 -PGJ 2,AP1 (complex),BRCA1,EZH2,FOS,FOXO1,HIF1A,JNK (family),JUN,NFE2L2,NFkB,PGR,PI3K (complex),RELA,SMAD3,SP1,STAT1,STAT3,STAT3/STAT3 (complex),TP53,nitric oxide	
matched_F_C1C4_vs_MPV_lfc	 	PTGS2	 	enzyme	 	1.142	 	0.005	1.125	3.18E-05	ANXA1,AREG,ATF4,BIRC3,CD68,CD74,CTSD,ESRRA,FCGRT,HBEGF,HLA-DMA,ICAM1,MYC,PYGB,RPS19,RPS3A,SOCS2,TP53,TRAF1,VEGFA	AP1 (complex),CEBPB,CREBBP,ESR1,FOXO1,IL2,IL6,JUN,NFE2L2,NFKB1,NFKBIA,NFkB,PI3K (complex),PPARG,PTGS2,RELA,RNA polymerase II,SMAD3,SP1,STAT3,STAT5A,celecoxib,prostaglandin E2	
matched_F_C1C4_vs_MPV_lfc	 	XBP1	0.068	transcription regulator	 	-0.063	 	0.013	-0.126	3.23E-05	ACADVL,AREG,ATF4,ATP2A2,ATP6V0D1,CD81,CREB3,GMPPA,ICAM1,LMNA,MGST3,MICA,MIF,MYC,OSTC,P4HB,S100A6,SETD7,SLC1A5,SPCS3,SSR4,TCEA3,TFDP1,TPP1,TXN,VEGFA	EGR1,ERK1/2 (family),ERN1,HIF1A,IRF3,Immunoglobulin,JUN,NFKB1,NFKBIA,NFkB,RELA,SMAD1,SMAD3,STAT1,STAT3,TP53,XBP1,YAP1	
matched_F_C1C4_vs_MPV_lfc	 	IRF2	-0.140	transcription regulator	 	-0.174	 	0.014	-0.214	3.26E-05	CA12,CLIC1,CTSS,ID1,IFI35,IGFBP1,ISG15,PSMB9,PSME1,SRGN,SRXN1,TAPBP,TMEM256,TXNRD1	HIF1A,IFNG,IRF1,IRF2,IRF7,IRF8,IRF9,NFkB,RELA,SPI1,STAT1,STAT2,STAT3,TNF,TP53	
matched_F_C1C4_vs_MPV_lfc	 	ERK1/2 (family)	 	group	 	0.098	 	0.018	0.019	3.44E-05	AREG,ASAH1,BIRC3,CAV1,CCN2,EMP1,FOXO1,HBEGF,HMGA1,ICAM1,ID1,ID3,IFIT1,IRS2,LDLR,MAP3K11,MYC,PLAUR,PSMB6,PSMB9,S100A6,TAPBP,VEGFA	AR,EGR1,ERK (family),ERK1/2 (family),IL1B,JUN,NFkB,PGR,PRKCA,RELA,SIRT1,SMAD (complex),SMAD3,SMAD4,SMAD7,SP1,SPI1,STAT1,STAT3,TP53,estrogen receptor	
matched_F_C1C4_vs_MPV_lfc	 	HSF1	0.077	transcription regulator	 	-0.272	 	0.006	-0.300	3.44E-05	ATF4,BMP4,CCN2,CCT5,CCT6A,CSRP2,EFEMP1,FKBP4,HNRNPA2B1,HNRNPA3,HSP90AB1,HSPA1A,HSPE1,ICAM1,LDLR,MICA,NFATC2,PLAAT4,PLIN2,PNPLA2,PPP3CA,TRA2B,USP36	CEBPB,EGR1,FBXW7,HIF1A,HSF1,HSF2,IL1B,JUN,MYC,NFKBIA,NFkB,NOTCH1,PPARGC1A,RELA,SMAD3,STAT1,STAT3,TNF,TP53,TP63	
matched_F_C1C4_vs_MPV_lfc	 	TASL	 	enzyme	Activated	2.449	 	0.028	2.380	3.44E-05	IFIT1,IFIT2,IFIT3,ISG20,OASL,RIGI	IRF1,IRF5,IRF8,SPI1,STAT1,STAT2,STAT3,TASL,TP53	
matched_F_C1C4_vs_MPV_lfc	 	VDAC2	-0.125	ion channel	Inhibited	-2.449	 	-0.026	-2.386	3.44E-05	CCRL2,IFIT2,IRF3,ISG15,ISG20,UPP1	IRF1,IRF3,IRF5,IRF7,NFkB,RELA,STAT1,STAT3,STING1,TBK1,TP53,VDAC2,YAP1	
matched_F_C1C4_vs_MPV_lfc	 	erastin	 	chemical drug	 	1.926	 	-0.005	1.938	3.44E-05	EIF4EBP1,GCLC,LAMP2,PINK1,PRDX1,SLC7A11,TP53,TXN	26S proteasome,FOXO1,FOXO3,HIF1A,NFE2L2,NFKB1,NFkB,NFkB (family),RELA,SMAD3,SP1,SQSTM1,STAT1,erastin,reactive oxygen species	
matched_F_C1C4_vs_MPV_lfc	 	dimethyl fumarate	 	chemical drug	 	0.088	 	-0.011	0.126	3.46E-05	AHR,BCAT1,GCLC,GPX1,MAGED1,MYC,NQO1,SLC7A11,SOD2,THBS1,UBE2S,VEGFA	26S proteasome,AP1 (complex),FOS,HIF1A,IFNG,IRF1,JUN,NFE2L2,NFKB1,NFkB,RELA,SMAD3,SP1,SP3,STAT1,STAT3,TNF,TP53,dimethyl fumarate,glutathione,nitric oxide	
matched_F_C1C4_vs_MPV_lfc	 	GCN2iB	 	chemical drug	 	0.730	 	0.010	0.698	3.54E-05	ACSL1,ATF4,CALM2,CALM3,GPX1,NQO1,PFKL,PLIN2,PRDX2,PSMB9,PSME1	 	
matched_F_C1C4_vs_MPV_lfc	 	tributyltin	 	chemical reagent	 	-1.134	 	0.001	-1.136	3.74E-05	ACSL1,AHR,CCN2,F2RL1,GPRC5A,IFIT2,NDUFS2,NDUFV1,SDHA,SDHB,SLCO4A1,THBS1,TNC	AKT (family),AR,HIF1A,JUN,NFKB1,NFKBIA,NFkB,RELA,SMAD3,SP1,STAT3,tributyltin	
matched_F_C1C4_vs_MPV_lfc	 	SOCS3	-0.087	other	 	-0.569	 	-0.017	-0.509	3.79E-05	AHR,ESRRA,ICAM1,IFIT1,IFIT2,IRS2,ISG20,MYC,OAS2,PLAUR,SCD,TP53	HIF1A,IFNG,IL1B,IL4,IRF1,MAPK1,NFkB,PGR,RELA,SMARCA4,SOCS3,STAT1,STAT3,STAT6,TP53,TP63,TWIST1	
matched_F_C1C4_vs_MPV_lfc	 	indomethacin	 	chemical drug	 	1.703	 	0.007	1.672	3.90E-05	ACSL1,ANXA1,BSG,CTSD,GBA1,GDF15,ICAM1,IGFBP1,KRT8,LDLR,MYC,NCL,P4HB,PLAUR,PLIN2,PSMB9,RFTN1,S100A11,UPP1,VEGFA	CEBPA,CEBPB,E2F1,EGF,EGR1,ESR1,FOXO1,HIF1A,IGF1,JUN,NFkB,PPARG,PPARGC1A,RELA,SMAD3,SP1,STAT1,STAT3,TNF,TP53,estrogen receptor,indomethacin	
matched_F_C1C4_vs_MPV_lfc	 	RARA	0.000	ligand-dependent nuclear receptor	 	-0.571	 	-0.000	-0.571	4.00E-05	CA12,CLMN,CLOCK,CTSS,DNAJC21,GDF15,HNRNPD,IFI44,IGFBP6,IL32,LAMP2,MAD2L1,MALL,MYC,NRP1,NSD2,PGLS,RILP,SLC7A11,SMURF2,STX3,TAPBP,TFAP2A,UBL3	CREBBP,E2F1,EP300,FOS,IRF1,NPM1,PPARA,PPARG,RARA,RARB,RXRA,SPI1,STAT1,STAT3,THRB,TP53,YY1,tretinoin	
matched_F_C1C4_vs_MPV_lfc	 	RPL13A	-0.096	other	Inhibited	-3.035	 	-0.006	-3.014	4.06E-05	CSF1,CTSS,EEF1A1,GLCCI1,HNRNPA1,HPF1,HSP90AB1,LDLR,METAP1,PABPC1,RPL30,SET,SUZ12	 	
matched_F_C1C4_vs_MPV_lfc	 	3-nitropropionic acid	 	chemical toxicant	 	-1.515	 	0.008	-1.539	4.11E-05	CBR1,COX6A1,ENO2,GCLC,MYC,NPM1,NQO1,SLC7A11,SP1,TP53	3-nitropropionic acid,AP1 (complex),EP300,FOS,FOXM1,FOXO1,FOXO3,HIF1A,HTT,JNK (family),JUN,NFkB,PPARGC1A,RELA,SP1,SQSTM1,STAT1,STAT3/STAT3 (complex),TP53,reactive oxygen species	
matched_F_C1C4_vs_MPV_lfc	 	SARM1	 	transmembrane receptor	 	1.897	 	-0.021	1.964	4.11E-05	COX14,COX6C,COXFA4,NDUFA11,NDUFB4,NDUFC1,NDUFS2,NDUFS4,SDHA,SDHB	 	
matched_F_C1C4_vs_MPV_lfc	 	sulforafan	 	chemical drug	 	-1.749	 	0.003	-1.763	4.19E-05	ABCG2,BAK1,CDK6,GCLC,GPX1,HBEGF,ICAM1,IFIT1,IGFBP1,LARP7,MACROH2A1,MIF,MRPL41,NEU1,NQO1,PINK1,TIMP3,TP53,TST,TXNRD1,VEGFA	26S proteasome,AP1 (complex),E2F1,EGR1,ERK (family),ESR1,FOS,JUN,NFE2L2,NFKB1,NFkB,RELA,SMAD3,SP1,STAT1,STAT3,TNF,TP53,estrogen receptor,sulforafan	
matched_F_C1C4_vs_MPV_lfc	 	L-methionine	 	chemical - endogenous mammalian	 	0.097	 	-0.012	0.130	4.31E-05	AREG,ATF4,AURKB,CSK,EEF1A1,G3BP2,GNA11,IGFBP1,SLC7A11,SOD2,TPM4	HIF1A,JUN,L-methionine,NFkB,SP1,SP3,glutathione	
matched_F_C1C4_vs_MPV_lfc	 	PC-SPES	 	chemical drug	 	 	 	 	 	4.31E-05	ANXA1,CDC20,ID1,IFI27,MAD2L1,MGST1,P4HB,RAN,SDHA,TUBB2A,TXN	 	
